all catalogues http://ledas-www.star.le.ac.uk/arnie5/arnie5.php#BEPPOSAX
http://ledas-www.star.le.ac.uk/arnie5/arnie5.php?action=basic&catname=grbcat
+------------+---------------------+------------------------------+-----------+------------+----------+--------------------+--------------+---------+----+
|    NAME    |        TIME         |         OBSERVATORY          |  _RA2000  | _DECL2000  |COORD_FLAG|       REGION       |AFTERGLOW_FLAG|FLUX_FLAG| ID |
| GRB 990510A|51308.267256944396649|                    BATSE-CGRO| 00 56 0.00| -66 00 0.00|       0.1|              circle|             N|        Y|4378|
| GRB 990828B|51418.810405092597648|                    BATSE-CGRO| 14 52 0.00| -66 00 0.00|         0|              circle|             N|        Y|4533|
| GRB 910705A|48442.006282407397521|                    BATSE-CGRO| 01 36 7.20|-65 58 48.00|       0.4|              circle|             N|        Y| 868|
| GRB 940902C|49597.708398148097331|                    BATSE-CGRO|14 21 40.80|-65 58 12.00|         0|              circle|             N|        Y|2154|
| GRB 960615C|50249.999026620396762|                    BATSE-CGRO|19 41 52.80|-65 58 12.00|         0|              circle|             N|        Y|2977|
| GRB 930809A|49208.100891203699575|                    BATSE-CGRO|10 53 33.60|-65 49 48.00|         0|              circle|             N|        Y|1715|
| GRB 980218C|50862.991474536996975|                    BATSE-CGRO|14 29 19.20|-65 47 60.00|         0|              circle|             N|        N|3784|
| GRB 920720C|48823.314637731498806|                    BATSE-CGRO|17 13 36.00|-65 46 12.00|         0|              circle|             N|        N|1290|
| GRB 970809B|50669.651596064803016|                    BATSE-CGRO|10 37 12.00|-65 31 12.00|       0.4|              circle|             N|        Y|3529|
| GRB 950510A|49847.324996527800977|                    BATSE-CGRO|12 34 16.80|-65 28 48.00|       0.4|              circle|             N|        Y|2455|
| GRB 990611A|51340.213265046302695|                    BATSE-CGRO|18 48 28.80|-65 26 24.00|       0.4|              circle|             N|        Y|4418|
|  GRB 020427|52391.158796296302171|                      BeppoSAX|22 09 33.60|-65 19 36.48|         0|              circle|             Y|        N|5464|
| GRB 941014B|49639.968935185199371|            ULYSSES/BATSE-CGRO|11 34 17.04|-65 13 30.00|       0.1|             annulus|             N|        N|2200|
| GRB 920414A|48726.776350694402936|                    BATSE-CGRO| 20 00 0.00| -65 09 0.00|       0.4|              circle|             N|        Y|1185|
| GRB 911106B|48566.536736111098435|                    BATSE-CGRO|05 31 60.00| -65 00 0.00|         0|              circle|             N|        Y|1008|
| GRB 920622D|48795.671759259297687|                    BATSE-CGRO| 10 52 0.00| -65 00 0.00|       0.1|              circle|             N|        Y|1256|
| GRB 930410C|49087.760601851798128|                    BATSE-CGRO|13 31 60.00| -65 00 0.00|         0|              circle|             N|        Y|1571|
|  GRB 930519|49126.676307870402525|                    BATSE-CGRO|08 07 60.00| -65 00 0.00|       0.1|              circle|             N|        Y|1616|
| GRB 940730B|49563.762071759294486|                    BATSE-CGRO|23 03 60.00| -65 00 0.00|       0.1|              circle|             N|        Y|2108|
| GRB 950510A|49847.324988425898482|                    BATSE-CGRO| 12 24 0.00| -65 00 0.00|       0.2|              circle|             N|        Y|2455|
|  GRB 950518|49855.812905092599976|                    BATSE-CGRO|01 23 60.00| -65 00 0.00|         0|              circle|             N|        Y|2465|
| GRB 970918C|50709.669710648202454|                    BATSE-CGRO| 02 00 0.00| -65 00 0.00|       0.1|              circle|             N|        Y|3580|
|  GRB 971108|50760.120081018496421|                    BATSE-CGRO|15 03 60.00| -65 00 0.00|       0.1|              circle|             N|        Y|3652|
| GRB 980129A|50842.638680555603059|                    BATSE-CGRO|19 11 60.00| -65 00 0.00|       0.1|              circle|             N|        Y|3757|
| GRB 941229B|49715.596545138898364|                    BATSE-CGRO|04 51 45.60|-64 57 36.00|         0|              circle|             N|        Y|2286|
| GRB 980129A|50842.638692129599804|                    BATSE-CGRO|19 09 43.20|-64 55 12.00|       0.4|              circle|             N|        Y|3757|
| GRB 940716A|49549.402270833299553|                    BATSE-CGRO|15 53 57.60|-64 50 24.00|       0.4|              circle|             N|        Y|2087|
| GRB 950111A|49728.199805555603234|                    BATSE-CGRO|22 24 57.60|-64 46 48.00|       0.4|              circle|             N|        Y|2306|
| GRB 920619A|48792.356267361101345|                    BATSE-CGRO|09 20 40.80|-64 42 36.00|       0.4|              circle|             N|        Y|1249|
| GRB 950830B|49959.435064814802899|                    BATSE-CGRO|22 00 16.80|-64 40 12.00|         0|              circle|             N|        Y|2591|
| GRB 961224C|50441.737370370399731|                    BATSE-CGRO|12 11 21.60|-64 38 24.00|       0.4|              circle|             N|        Y|3234|
| GRB 910814C|48482.582620370398217|                    BATSE-CGRO|10 55 14.40|-64 37 48.00|         0|              circle|             N|        Y| 922|
| GRB 960202C|50115.587400463002268|                    BATSE-CGRO| 14 20 9.60|-64 37 48.00|       0.4|              circle|             N|        Y|2805|
| GRB 970715A|50644.516002314798243|                    BATSE-CGRO|18 01 52.80|-64 33 36.00|       0.4|              circle|             N|        Y|3506|
| GRB 920617A|48790.155881944403518|                    BATSE-CGRO|06 42 45.60|-64 31 12.00|       0.4|              circle|             N|        Y|1245|
|  GRB 910813|48481.566951388893358|                    BATSE-CGRO|02 37 38.40|-64 29 24.00|       0.4|              circle|             N|        Y| 919|
| GRB 960325A|50167.699432870402234|                    BATSE-CGRO|08 46 33.60|-64 22 12.00|       0.4|              circle|             N|        N|2851|
|  GRB 991105|51487.694961805602361|                    BATSE-CGRO|11 11 12.00|-64 10 48.00|       0.3|              circle|             N|        Y|4635|
| GRB 940304B|49415.585891203700157|                    BATSE-CGRO|02 15 60.00| -64 00 0.00|         0|              circle|             N|        Y|1935|
| GRB 940512C|49484.911226851902029|                    BATSE-CGRO|22 23 60.00| -64 00 0.00|       0.1|              circle|             N|        Y|2008|
| GRB 950123B|49740.653518518498458|                    BATSE-CGRO|14 03 60.00| -64 00 0.00|         0|              circle|             N|        Y|2326|
| GRB 971009B|50730.789513888899819|                    BATSE-CGRO| 18 56 0.00| -64 00 0.00|       0.1|              circle|             N|        Y|3611|
| GRB 980310B|50882.581724536998081|                    BATSE-CGRO| 16 00 0.00| -64 00 0.00|       0.1|              circle|             N|        Y|3818|
| GRB 990404B|51272.816354166701785|                    BATSE-CGRO|20 11 60.00| -64 00 0.00|       0.1|              circle|             N|        Y|4325|
|  GRB 991105|51487.694965277798474|                    BATSE-CGRO| 11 56 0.00| -64 00 0.00|       0.1|              circle|             N|        Y|4635|
|  GRB 991121|51503.473425925898482|                    BATSE-CGRO| 19 48 0.00| -64 00 0.00|       0.1|              circle|             N|        Y|4660|
|  GRB 950303|49779.268967592601257|                    BATSE-CGRO|07 34 19.20|-63 57 36.00|         0|              circle|             N|        N|2367|
|  GRB 940118|49370.456031250003434|                    BATSE-CGRO|19 10 48.00|-63 56 24.00|       0.4|              circle|             N|        Y|1881|
| GRB 971013C|50734.998017361096572|                    BATSE-CGRO|14 46 60.00|-63 52 12.00|         0|              circle|             N|        N|3616|
| GRB 980226A|50870.689134259293496|                    BATSE-CGRO|06 23 14.40|-63 44 24.00|       0.4|              circle|             N|        Y|3794|
| GRB 990604A|51333.695534722202865|                    BATSE-CGRO|04 39 14.40|-63 36 36.00|       0.4|              circle|             N|        Y|4411|
|  GRB 970519|50587.542679398095061|                    BATSE-CGRO|14 13 50.40|-63 34 48.00|         0|              circle|             N|        Y|3423|
|  GRB 981027|51113.975320601901331|                    BATSE-CGRO|22 39 45.60|-63 34 48.00|       0.4|              circle|             N|        Y|4109|
| GRB 910821A|48489.071282407399849|                    BATSE-CGRO|19 29 50.40|-63 31 12.00|       0.4|              circle|             N|        Y| 934|
| GRB 930503A|49110.272575231501833|                    BATSE-CGRO|13 13 19.20|-63 31 12.00|       0.4|              circle|             N|        Y|1597|
| GRB 000326B|51629.642663194397755|                    BATSE-CGRO|18 03 21.60|-63 28 12.00|       0.4|              circle|             N|        Y|4819|
| GRB 960523B|50226.688909722201061|                    BATSE-CGRO| 03 07 0.00|-63 19 12.00|       0.4|              circle|             N|        Y|2931|
|  GRB 990930|51451.958752314800222|                    BATSE-CGRO|00 46 31.20| -63 15 0.00|       0.4|              circle|             N|        Y|4584|
| GRB 960908B|50334.584692129603354|                    BATSE-CGRO|12 28 45.60|-63 13 48.00|         0|              circle|             N|        Y|3108|
|  GRB 921127|48953.005636574096570|                    BATSE-CGRO| 08 36 7.20|-63 08 60.00|       0.4|              circle|             N|        Y|1419|
|  GRB 950421|49828.520711805598694|                    BATSE-CGRO| 04 48 2.40|-63 03 36.00|       0.4|              circle|             N|        Y|2432|
| GRB 941126A|49682.014413194403460|                    BATSE-CGRO|00 55 14.40|-63 02 60.00|         0|              circle|             N|        Y|2251|
|  GRB 970419|50557.258496527800162|                    BATSE-CGRO|16 01 40.80|-63 02 24.00|       0.4|              circle|             N|        Y|3388|
| GRB 940911B|49606.685883101898071|                    BATSE-CGRO| 02 22 7.20|-63 01 48.00|       0.4|              circle|             N|        Y|2165|
| GRB 980109A|50822.050289351900574|                      BeppoSAX|00 25 55.20|-63 01 12.00|       0.4|              circle|             N|        N|3736|
| GRB 940521B|49493.489796296300483|                    BATSE-CGRO|08 36 45.60|-63 00 36.00|       0.4|              circle|             N|        Y|2016|
| GRB 000420E|51654.750469907397928|                    BATSE-CGRO|20 55 14.40|-63 00 36.00|       0.4|              circle|             N|        Y|4857|
| GRB 910816A|48484.508344907400897|                    BATSE-CGRO|15 11 60.00| -63 00 0.00|       0.1|              circle|             N|        Y| 927|
|  GRB 930316|49062.947650463000173|                    BATSE-CGRO|02 07 60.00| -63 00 0.00|       0.1|              circle|             N|        Y|1536|
| GRB 950111A|49728.199791666702367|                    BATSE-CGRO|21 19 60.00| -63 00 0.00|       0.2|              circle|             N|        Y|2306|
| GRB 960119C|50101.416493055599858|                    BATSE-CGRO| 18 36 0.00| -63 00 0.00|         0|              circle|             N|        Y|2786|
| GRB 960325A|50167.699432870402234|                    BATSE-CGRO| 07 44 0.00| -63 00 0.00|       0.1|              circle|             N|        Y|2851|
| GRB 960415A|50188.202581018500496|                    BATSE-CGRO| 10 52 0.00| -63 00 0.00|       0.1|              circle|             N|        Y|2879|
| GRB 971118C|50770.922337962998427|                    BATSE-CGRO| 21 00 0.00| -63 00 0.00|       0.1|              circle|             N|        Y|3662|
| GRB 980109A|50822.050266203696083|                    BATSE-CGRO| 00 52 0.00| -63 00 0.00|       0.2|              circle|             N|        Y|3736|
| GRB 980401C|50904.532222222202108|                    BATSE-CGRO| 11 48 0.00| -63 00 0.00|       0.1|              circle|             N|        Y|3849|
| GRB 990315B|51252.691326388900052|                    BATSE-CGRO|00 22 50.40| -63 00 0.00|       0.4|              circle|             N|        Y|4293|
| GRB 990611A|51340.213263888894289|                    BATSE-CGRO| 18 44 0.00| -63 00 0.00|       0.1|              circle|             N|        Y|4418|
| GRB 000326B|51629.642650462999882|                    BATSE-CGRO| 17 48 0.00| -63 00 0.00|       0.1|              circle|             N|        Y|4819|
| GRB 000420E|51654.750509259298269|                    BATSE-CGRO|21 19 60.00| -63 00 0.00|       0.1|              circle|             N|        Y|4857|
| GRB 000502C|51666.625706018494384|                    BATSE-CGRO|10 43 60.00| -63 00 0.00|         0|              circle|             N|        Y|4868|
|  GRB 960430|50203.577384259297105|            ULYSSES/BATSE-CGRO|21 56 27.84|-62 53 34.80|       0.1|             annulus|             N|        N|2902|
| GRB 940730B|49563.762081018496247|                    BATSE-CGRO|23 12 33.60|-62 51 36.00|       0.4|              circle|             N|        Y|2108|
| GRB 950105A|49722.228392361103033|                    BATSE-CGRO|01 33 14.40|-62 51 36.00|       0.4|              circle|             N|        Y|2300|
|  GRB 910525|48401.810045138896385|                    BATSE-CGRO| 14 24 7.20|-62 49 12.00|       0.4|              circle|             N|        Y| 821|
|  GRB 991020|51471.569695601901913|                    BATSE-CGRO| 17 26 4.80|-62 47 60.00|       0.4|              circle|             N|        Y|4616|
| GRB 980124C|50837.872671296303452|                    BATSE-CGRO|12 48 48.00| -62 42 0.00|       0.4|              circle|             N|        Y|3749|
|  GRB 930316|49062.947657407399674|                    BATSE-CGRO|00 51 16.80|-62 40 12.00|       0.4|              circle|             N|        Y|1536|
| GRB 920613B|48786.852297453697247|                    BATSE-CGRO|23 30 12.00| -62 36 0.00|         0|              circle|             N|        N|1241|
|  GRB 940720|49553.384315972201875|                    BATSE-CGRO|09 43 45.60|-62 31 48.00|       0.4|              circle|             N|        Y|2094|
|  GRB 050223|53424.006319444401015|                         SWIFT|18 05 33.60|-62 28 51.60|       0.7|              circle|             Y|        Y|5829|
|  GRB 050223|    0.000000000000000|                      INTEGRAL|18 05 36.05|-62 28 26.04|       0.9|              circle|             Y|        Y|5829|
| GRB 940624A|49527.606417824099481|                    BATSE-CGRO|18 49 48.00|-62 23 24.00|       0.4|              circle|             N|        Y|2058|
| GRB 980401C|50904.532226851901214|                    BATSE-CGRO|13 14 12.00|-62 23 24.00|       0.4|              circle|             N|        Y|3849|
| GRB 941008B|49633.564490740696783|            ULYSSES/BATSE-CGRO| 11 10 5.28|-62 21 46.80|       0.1|             annulus|             N|        N|2192|
| GRB 980126B|50839.861850694396708|                    BATSE-CGRO|16 22 36.00|-62 19 12.00|       0.4|              circle|             N|        Y|3755|
|  GRB 910608|48415.968062499996449|                    BATSE-CGRO|15 56 28.80| -62 15 0.00|       0.4|              circle|             N|        Y| 838|
| GRB 990523A|51321.238834490701265|                    BATSE-CGRO|08 43 48.00|-62 05 24.00|         0|              circle|             N|        Y|4395|
|  GRB 931018|49278.246234953694511|                    BATSE-CGRO|16 04 57.60|-62 01 12.00|         0|              circle|             N|        N|1785|
| GRB 920302A|48683.010219907402643|                    BATSE-CGRO| 07 56 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|1136|
| GRB 921123A|48949.262858796297223|                    BATSE-CGRO|22 19 60.00| -62 00 0.00|       0.2|              circle|             N|        Y|1415|
| GRB 930820A|49219.012858796297223|                    BATSE-CGRO| 14 56 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|1725|
| GRB 940716A|49549.402268518497294|                    BATSE-CGRO|14 35 60.00| -62 00 0.00|       0.1|              circle|             N|        Y|2087|
| GRB 970406B|50544.173055555598694|                    BATSE-CGRO| 22 32 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|3367|
| GRB 980126B|50839.861840277801093|                    BATSE-CGRO| 16 40 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|3755|
| GRB 990304A|51241.427499999997963|                    BATSE-CGRO| 00 24 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|4271|
| GRB 990315B|51252.691319444398687|                    BATSE-CGRO| 00 32 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|4293|
| GRB 990424A|51292.133703703693755|                    BATSE-CGRO|05 19 60.00| -62 00 0.00|       0.1|              circle|             N|        Y|4356|
|  GRB 991029|51480.261458333297924|                    BATSE-CGRO| 07 28 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|4628|
| GRB 000415C|51649.693298611098726|                    BATSE-CGRO| 12 20 0.00| -62 00 0.00|       0.1|              circle|             N|        Y|4844|
| GRB 960312B|50154.532812500001455|                    BATSE-CGRO|15 49 28.80|-61 58 12.00|         0|              circle|             N|        Y|2839|
|  GRB 950421|49828.520712962999824|                  COMPTEL-CGRO| 04 39 7.20|-61 46 12.00|       0.2|           irregular|             N|        N|2432|
|  GRB 930220|49038.065958333296294|                    BATSE-CGRO|13 56 28.80| -61 45 0.00|       0.4|              circle|             N|        Y|1517|
|  GRB 991121|51503.473430555597588|                    BATSE-CGRO|20 06 21.60|-61 34 12.00|       0.4|              circle|             N|        Y|4660|
|  GRB 000529|51693.363321759294195|                      BeppoSAX| 00 09 7.20|-61 31 48.00|         0|              circle|             Y|        N|4909|
| GRB 991101A|51483.180298611099715|                    BATSE-CGRO|13 33 57.60|-61 19 48.00|         0|              circle|             N|        N|4630|
| GRB 990618A|51347.162461805601197|                    BATSE-CGRO|14 18 38.40|-61 18 36.00|       0.4|              circle|             N|        Y|4428|
| GRB 941126C|49682.515290509298211|                    BATSE-CGRO|17 38 57.60|-61 17 60.00|       0.4|              circle|             N|        N|2253|
|  GRB 950819|49948.983035879602539|                    BATSE-CGRO|22 37 55.20| -61 15 0.00|       0.4|              circle|             N|        Y|2583|
|  GRB 950619|49887.228229166699748|            ULYSSES/BATSE-CGRO|13 25 36.48|-61 01 33.60|       0.1|             annulus|             N|        N|2503|
| GRB 920314D|48695.737951388895453|                    BATSE-CGRO| 22 40 0.00| -61 00 0.00|         0|              circle|             N|        Y|1152|
|  GRB 920823|48857.976157407400024|                    BATSE-CGRO|22 11 60.00| -61 00 0.00|         0|              circle|             N|        Y|1328|
| GRB 930206B|49024.627210648097389|                    BATSE-CGRO| 14 16 0.00| -61 00 0.00|       0.1|              circle|             N|        Y|1499|
| GRB 930807B|49206.918622685203445|                    BATSE-CGRO| 17 52 0.00| -61 00 0.00|       0.1|              circle|             N|        Y|1714|
| GRB 940206A|49389.005983796298096|                    BATSE-CGRO| 09 28 0.00| -61 00 0.00|       0.2|              circle|             N|        Y|1900|
| GRB 940624A|49527.606412036999245|                    BATSE-CGRO| 18 40 0.00| -61 00 0.00|       0.1|              circle|             N|        Y|2058|
|  GRB 940720|49553.384270833295886|                    BATSE-CGRO|09 31 60.00| -61 00 0.00|       0.1|              circle|             N|        Y|2094|
|  GRB 941010|49635.184155092596484|                    BATSE-CGRO| 00 40 0.00| -61 00 0.00|         0|              circle|             N|        Y|2195|
| GRB 950105A|49722.228298611102218|                    BATSE-CGRO|01 07 60.00| -61 00 0.00|       0.1|              circle|             N|        Y|2300|
| GRB 960601A|50235.198483796302753|                    BATSE-CGRO|14 11 60.00| -61 00 0.00|       0.1|              circle|             N|        Y|2947|
|  GRB 971011|50732.493657407401770|                    BATSE-CGRO| 13 52 0.00| -61 00 0.00|       0.1|              circle|             N|        Y|3612|
| GRB 990604A|51333.695532407400606|                    BATSE-CGRO| 02 28 0.00| -61 00 0.00|       0.1|              circle|             N|        Y|4411|
| GRB 991122C|51504.306585648097098|                    BATSE-CGRO|13 43 60.00| -61 00 0.00|       0.1|              circle|             N|        Y|4663|
| GRB 960102B|50084.847854166699108|                    BATSE-CGRO|04 17 16.80|-60 58 12.00|       0.4|              circle|             N|        Y|2761|
| GRB 940803A|49567.057806712997262|                    BATSE-CGRO|07 27 28.80|-60 53 24.00|         0|              circle|             N|        N|2110|
|  GRB 970514|50582.093248842596950|                    BATSE-CGRO|04 30 26.40|-60 53 24.00|       0.4|              circle|             N|        Y|3418|
|  GRB 791220|44227.728668981500959|                           IPN| 04 59 4.80|-60 50 24.00|         0|                dual|             N|        N| 240|
| GRB 980109A|50822.050295138898946|                    BATSE-CGRO|00 48 55.20|-60 49 12.00|       0.3|              circle|             N|        Y|3736|
| GRB 990123B|51201.555349536996800|                    BATSE-CGRO|21 22 26.40|-60 48 36.00|       0.4|              circle|             N|        Y|4211|
| GRB 980310A|50882.025340277803480|                    BATSE-CGRO|05 00 45.60|-60 43 12.00|         0|              circle|             N|        Y|3817|
| GRB 920314B|48695.404071759294311|                    BATSE-CGRO|00 00 00.00|-60 28 48.00|        -1|              circle|             N|        Y|1150|
| GRB 980310B|50882.581726851902204|                    BATSE-CGRO|16 09 38.40|-60 28 12.00|       0.4|              circle|             N|        Y|3818|
| GRB 031127A|52970.790949074100354|                           IPN| 01 25 6.00|-60 26 49.20|         0|             annulus|             N|        N|5743|
| GRB 990523B|51321.582479166696430|                    BATSE-CGRO|15 43 50.40|-60 24 36.00|       0.4|              circle|             N|        Y|4396|
| GRB 990424A|51292.133702546299901|                    BATSE-CGRO|05 55 28.80|-60 19 48.00|       0.4|              circle|             N|        Y|4356|
| GRB 960207A|50120.674798611100414|                    BATSE-CGRO|01 56 26.40|-60 15 36.00|       0.4|              circle|             N|        Y|2812|
|  GRB 981011|51097.816623842598347|                    BATSE-CGRO|02 31 38.40|-60 04 12.00|         0|              circle|             N|        N|4093|
| GRB 910629A|48436.219270833295013|                    BATSE-CGRO| 04 56 0.00| -60 00 0.00|       0.1|              circle|             N|        Y| 861|
| GRB 910717A|48454.189629629603587|                    BATSE-CGRO|16 11 60.00| -60 00 0.00|       0.3|              circle|             N|        Y| 884|
|  GRB 940731|49564.028576388896909|                    BATSE-CGRO|08 03 60.00| -60 00 0.00|       0.1|              circle|             N|        Y|2109|
| GRB 940911B|49606.685879629600095|                    BATSE-CGRO| 03 12 0.00| -60 00 0.00|       0.1|              circle|             N|        Y|2165|
| GRB 941008B|49633.564490740696783|                    BATSE-CGRO|19 19 60.00| -60 00 0.00|       0.2|              circle|             N|        Y|2192|
| GRB 980206B|50850.673229166699457|                    BATSE-CGRO| 06 44 0.00| -60 00 0.00|         0|              circle|             N|        Y|3768|
|  GRB 981027|51113.974907407398860|                    BATSE-CGRO|23 27 60.00| -60 00 0.00|       0.1|              circle|             N|        Y|4109|
| GRB 981231B|51178.964120370401361|                    BATSE-CGRO| 20 44 0.00| -60 00 0.00|       0.1|              circle|             N|        Y|4184|
| GRB 940206A|49389.005991898200591|                    BATSE-CGRO|09 36 48.00|-59 57 36.00|       0.4|              circle|             N|        Y|1900|
| GRB 991122C|51504.306604166697070|                    BATSE-CGRO|14 19 21.60|-59 47 24.00|       0.4|              circle|             N|        Y|4663|
| GRB 000412B|51646.488105324096978|                    BATSE-CGRO|13 25 28.80|-59 46 48.00|       0.4|              circle|             N|        Y|4841|
| GRB 960623C|50257.383140046302287|                    BATSE-CGRO|10 54 48.00|-59 43 48.00|       0.4|              circle|             N|        Y|2992|
|  GRB 971011|50732.493660879597883|                    BATSE-CGRO|13 44 19.20|-59 43 12.00|       0.4|              circle|             N|        Y|3612|
|  GRB 951002|49992.897986111100181|            ULYSSES/BATSE-CGRO|01 32 46.32|-59 42 57.60|       0.1|             annulus|             N|        N|2633|
| GRB 970704B|50633.536671296300483|                    BATSE-CGRO|14 02 48.00|-59 38 60.00|         0|              circle|             N|        Y|3487|
|  GRB 941116|49672.805903935201059|                    BATSE-CGRO|08 23 45.60|-59 27 36.00|         0|              circle|             N|        Y|2237|
| GRB 940717B|49550.366454861097736|                    BATSE-CGRO|06 48 50.40|-59 21 36.00|       0.4|              circle|             N|        Y|2091|
| GRB 990904A|51425.611384259296756|                    BATSE-CGRO|15 05 28.80|-59 20 24.00|       0.4|              circle|             N|        N|4545|
| GRB 990312A|51249.377619213002617|                    BATSE-CGRO|07 09 24.00|-59 10 12.00|         0|              circle|             N|        N|4286|
| GRB 910816A|48484.508350694399269|                    BATSE-CGRO| 14 44 7.20|-59 05 24.00|       0.4|              circle|             N|        Y| 927|
| GRB 961228C|50445.999059027803014|                    BATSE-CGRO|00 16 36.00|-59 03 36.00|         0|              circle|             N|        Y|3240|
| GRB 910802B|48470.639780092598812|                    BATSE-CGRO| 13 28 0.00| -59 00 0.00|       0.1|              circle|             N|        Y| 906|
| GRB 920224A|48676.113576388896035|                    BATSE-CGRO|12 43 60.00| -59 00 0.00|       0.2|              circle|             N|        Y|1123|
| GRB 941126C|49682.515289351897081|                    BATSE-CGRO|17 15 60.00| -59 00 0.00|       0.2|              circle|             N|        Y|2253|
|  GRB 950602|49870.296203703699575|                    BATSE-CGRO|02 31 60.00| -59 00 0.00|       0.1|              circle|             N|        Y|2489|
|  GRB 950819|49948.983020833293267|                    BATSE-CGRO| 22 40 0.00| -59 00 0.00|       0.1|              circle|             N|        Y|2583|
|  GRB 961125|50412.319166666697129|                    BATSE-CGRO|22 11 60.00| -59 00 0.00|       0.1|              circle|             N|        Y|3205|
|  GRB 970716|50645.176064814797428|                    BATSE-CGRO| 07 24 0.00| -59 00 0.00|       0.1|              circle|             N|        Y|3508|
| GRB 970720B|50649.935023148202163|                    BATSE-CGRO|11 43 60.00| -59 00 0.00|       0.1|              circle|             N|        Y|3512|
| GRB 971228C|50810.914490740702604|                    BATSE-CGRO|03 23 60.00| -59 00 0.00|         0|              circle|             N|        Y|3720|
| GRB 980124C|50837.872662036999827|                    BATSE-CGRO|12 07 60.00| -59 00 0.00|       0.1|              circle|             N|        Y|3749|
| GRB 980306C|50878.732083333299670|                    BATSE-CGRO| 22 40 0.00| -59 00 0.00|       0.1|              circle|             N|        Y|3810|
|  GRB 980829|51054.222789351901156|                    BATSE-CGRO|16 07 60.00| -59 00 0.00|       0.1|              circle|             N|        Y|4047|
| GRB 981228A|51175.427743055603059|                    BATSE-CGRO| 21 40 0.00| -59 00 0.00|         0|              circle|             N|        Y|4178|
| GRB 951227B|50078.916666666700621|            ULYSSES/BATSE-CGRO|03 00 54.24|-58 59 38.40|       0.1|             annulus|             N|        N|2754|
| GRB 920302A|48683.010231481501251|                    BATSE-CGRO| 07 41 7.20|-58 55 12.00|       0.4|              circle|             N|        Y|1136|
| GRB 950409B|49816.272680555601255|                    BATSE-CGRO|03 08 33.60|-58 43 12.00|         0|              circle|             N|        N|2408|
| GRB 920925A|48890.368504629601375|                    BATSE-CGRO|08 38 52.80|-58 41 24.00|         0|              circle|             N|        N|1353|
| GRB 910717A|48454.189630786997441|              PVO/CGRO/ULYSSES|16 29 28.87|-58 39 50.40|       0.1|                 box|             N|        N| 884|
| GRB 910717A|48454.189652777800802|                       ULYSSES|16 29 28.87|-58 39 50.40|       0.1|                 box|             N|        N| 884|
|  GRB 970716|50645.176067129599687|                    BATSE-CGRO|07 36 45.60|-58 31 12.00|       0.4|              circle|             N|        Y|3508|
|  GRB 950602|49870.296211805602070|                    BATSE-CGRO|02 45 48.00| -58 30 0.00|       0.4|              circle|             N|        Y|2489|
| GRB 970903C|50694.725803240697132|                    BATSE-CGRO|15 50 60.00|-58 26 24.00|         0|              circle|             N|        N|3560|
| GRB 910629A|48436.219277777796378|                    BATSE-CGRO|04 36 57.60|-58 25 12.00|       0.4|              circle|             N|        Y| 861|
|  GRB 990412|51280.460076388895686|                    BATSE-CGRO|09 03 16.80|-58 17 60.00|       0.4|              circle|             N|        Y|4337|
| GRB 990304A|51241.427501157399092|                    BATSE-CGRO|00 33 16.80| -58 15 0.00|       0.4|              circle|             N|        Y|4271|
| GRB 910717A|48454.189630786997441|                    BATSE-CGRO|16 39 21.60|-58 12 36.00|       0.4|              circle|             N|        Y| 884|
| GRB 960516C|50219.975092592598230|            ULYSSES/BATSE-CGRO|21 54 14.40|-58 12 18.00|       0.1|             annulus|             N|        N|2920|
| GRB 940512C|49484.911233796301531|                    BATSE-CGRO|22 02 14.40|-58 11 24.00|       0.4|              circle|             N|        Y|2008|
| GRB 940616A|49519.209791666697129|                    BATSE-CGRO| 11 00 9.60|-58 10 48.00|       0.4|              circle|             N|        Y|2045|
|  GRB 980423|50926.115057870396413|                    BATSE-CGRO|10 44 45.60|-58 02 24.00|       0.4|              circle|             N|        Y|3877|
|  GRB 960815|50310.416979166700912|                    BATSE-CGRO|17 41 19.20|-58 00 36.00|       0.4|              circle|             N|        Y|3084|
|  GRB 920225|48677.133900462999009|                    BATSE-CGRO| 00 28 0.00| -58 00 0.00|         0|              circle|             N|        Y|1125|
| GRB 920718B|48821.897719907399733|                    BATSE-CGRO|19 15 60.00| -58 00 0.00|       0.1|              circle|             N|        Y|1286|
| GRB 930719A|49187.372384259295359|                    BATSE-CGRO| 19 00 0.00| -58 00 0.00|       0.1|              circle|             N|        Y|1693|
| GRB 941026B|49651.255497685197042|                    BATSE-CGRO| 16 56 0.00| -58 00 0.00|         0|              circle|             N|        Y|2217|
| GRB 950131B|49748.909641203696083|                    BATSE-CGRO|21 15 60.00| -58 00 0.00|         0|              circle|             N|        Y|2332|
|  GRB 950627|49895.657152777799638|                    BATSE-CGRO|15 35 60.00| -58 00 0.00|       0.1|              circle|             N|        Y|2514|
| GRB 960625C|50259.201956018499914|                    BATSE-CGRO| 10 00 0.00| -58 00 0.00|         0|              circle|             N|        Y|3001|
